,target,source,value
2002,Stanley Mortimer,Florentine 16th Century,1
2003,The A.W. Mellon Educational and Charitable Trust,Gilbert Stuart,2
2004,The A.W. Mellon Educational and Charitable Trust,American 19th Century,1
2005,The A.W. Mellon Educational and Charitable Trust,British 18th Century,1
2006,The A.W. Mellon Educational and Charitable Trust,Anonymous Artist,1
2007,The A.W. Mellon Educational and Charitable Trust,Henry Singleton,1
2008,The A.W. Mellon Educational and Charitable Trust,Lemuel Francis Abbott,1
2009,The A.W. Mellon Educational and Charitable Trust,Walker Hancock,1
2010,"The Honorable Herbert Claiborne Pell, Jr.",Rembrandt van Rijn,1
2011,"The Honorable Herbert Claiborne Pell, Jr.",Simone Cantarini,1
2012,"The Honorable Herbert Claiborne Pell, Jr.",James McNeill Whistler,2
2013,"The Honorable Herbert Claiborne Pell, Jr.",Harmen Adolfsz.,1
2014,"The Honorable Herbert Claiborne Pell, Jr.",Guido Reni,1
2015,"The Honorable Herbert Claiborne Pell, Jr.",Anthonie Waterloo,1
2016,"The Honorable Herbert Claiborne Pell, Jr.",Hendrick Goltzius,2
2017,"The Mark Rothko Foundation, Inc.",Mark Rothko,1
2018,The Phillips Collection,Philip Mercier,1
2019,The Phillips Collection,Emilian 16th Century,1
2020,Thomas Whittemore,Alvan Clark,2
2021,Tunisian Government,Roman 3rd Century,1
2022,Unknown Patron,French 18th Century,1
2023,William Nelson Cromwell Fund,Francisco Goya,1
2024,William Robertson Coe,François Spierre,2
2025,William Robertson Coe,Antoine Trouvain,2
2026,William Robertson Coe,Giovanni Battista Cipriani,2
2027,William Robertson Coe,Sir Peter Paul Rubens,24
2028,William Robertson Coe,Cornelis Bloemaert,2
2029,William Robertson Coe,Auguste Renoir,2
2030,William Robertson Coe,Guercino,2
2031,William Robertson Coe,Josiah Boydell,2
2032,William Robertson Coe,Gerard Edelinck,2
2033,William Robertson Coe,Etienne Picart,1
2034,William Robertson Coe,Nicolas Dorigny,1
2035,William Robertson Coe,Benoît Audran I,3
2036,William Robertson Coe,Jean Audran,3
2037,William Robertson Coe,Dumenil,3
2038,William Robertson Coe,N. Remond,3
2039,William Robertson Coe,Oudet,3
2040,William Robertson Coe,Gaspard Duchange,5
2041,William Robertson Coe,Dominic Artaria,1
2042,William Robertson Coe,Giovanni Giacomo de Rossi,1
2043,William Robertson Coe,Faria,1
2044,William Robertson Coe,Giuseppe Baroni,1
2045,William Robertson Coe,Bernhard van Balliu,1
2046,William Robertson Coe,Blondeau,1
2047,William Robertson Coe,Gabriel,1
2048,William Robertson Coe,John Boydell,4
2049,William Robertson Coe,Jean-Baptiste Gerardin,1
2050,William Robertson Coe,Valentine Green,1
2051,William Robertson Coe,Thomas Kirk,1
2052,William Robertson Coe,Charles Knapton,1
2053,William Robertson Coe,Charles de La Haie,1
2054,William Robertson Coe,Francesco Bartolozzi,4
2055,William Robertson Coe,Conrad Lauwers,1
2056,William Robertson Coe,Francis Legat,1
2057,William Robertson Coe,Giacomo Leoni,1
2058,William Robertson Coe,Maria Catharina Prestel,1
2059,William Robertson Coe,Arthur Pond,1
2060,William Robertson Coe,Jakob Jung,3
2061,William Robertson Coe,Alexis Loir I,3
2062,William Robertson Coe,Lorenzo Berlese,3
2063,William Robertson Coe,Giovanni Girolamo Frezza,1
2064,William Robertson Coe,Jean Charles Allet,1
2065,William Robertson Coe,Leon Battista Alberti,1
2066,William Robertson Coe,Titian,1
2067,William Robertson Coe,Jean-Marc Nattier,14
2068,William Robertson Coe,Raphael,1
2069,William Robertson Coe,Sir Anthony van Dyck,1
2070,William Robertson Coe,John Singleton Copley,1
2071,William Robertson Coe,Annibale Carracci,1
2072,William Robertson Coe,Carlo Maratta,1
2073,William Robertson Coe,Jean-Baptiste Nattier,11
2074,William Robertson Coe,Jean-Baptiste Massé,1
2075,William Robertson Coe,Albert Clouet,1
2076,William Robertson Coe,Various Artists,19
2077,William Robertson Coe,Louis de Chatillon,1
2078,William Robertson Coe,Philips Wouwerman,1
2079,William Robertson Coe,Lambert Visscher,1
2080,William Robertson Coe,Cornelis Vermeulen,1
2081,William Robertson Coe,Guillaume Vallet,1
2082,William Robertson Coe,Sir Robert Strange,1
2083,William Robertson Coe,Charles Simonneau,1
2084,William Robertson Coe,Pierre Simon I,1
2085,William Robertson Coe,James Basire I,1
2086,William Robertson Coe,Adam von Bartsch,1
2087,William Robertson Coe,William Baillie,1
2088,William Robertson Coe,Richard Earlom,1
2089,William Robertson Coe,Bernard Picart,3
2090,William Robertson Coe,Jacques Blondeau,1
2091,William Robertson Coe,Pietro Aquila,1
